pleiadesId,romanized,attested,language,nameType
29540,Zraka,,,geographic
29540,Zranka,,,geographic
29547,Zranka,,,geographic
311165,Zubedi Fundus,,,geographic
295374,Zucchabar,,,geographic
315273,Zucchari(...),,,geographic
187430,Zuglio,,,geographic
876742,"Zuqnin, Mon.",,,geographic
501663,Zurbae,,,geographic
364036,Zure,,,geographic
321723,Zurensis Plebs,,,geographic
99014,Zwammerdam,,,geographic
857387,Zydreitai,,,geographic
501669,Zygaktes,,,geographic
716655,Zygeis,,,geographic
222252,Zygere,,,geographic
860871,Zygopolis,,,geographic
716656,Zygris,,,geographic
716657,Zygris,,,geographic
716658,Zygritai,,,geographic
222253,Zyrmis,,,geographic
338307,Zyrnas Maseli,,,geographic
531154,"Zákynthos, Zakynthos",Ζάκυνθος,grc,geographic
462538,Zánklē ,Ζάγκλη,grc,geographic
187596,Zürich,,,geographic
894184,Zāb al-Asfal,,,geographic
894184,"Zāb-e Aṣġar, Zab-e Asghar",,fa,geographic
894183,"Zāb-e Bozorg, Zab-e Bozorg",,fa,geographic
894184,"Zāb-e Kūček, Zab-e Kuchek, Zab-e Kuchak",,fa,geographic
422859,"Ágylla, Agylla, Agulla",Ἄγυλλα,grc,geographic
570737,Ákra Poúnda,Ákra Poúnda,el,geographic
530771,"Áktion, Aktion",Ἄκτιον,grc,geographic
579873,"Áphidna, Aphídnai","Ἄφιδνα, Ἀφίδναι",grc,geographic
570106,"Árgos, Argos",Ἄργος,grc,geographic
540663,"Árnē, Arne",Ἄρνη,grc,geographic
501366,"Áyion Óros, Hagion Oros",Άγιον Όρος,el,geographic
15619004,"Äußerer Westtaurus, Exterior West Taurus",,de,geographic
769548551,"Çanakkale, Chanakkale, Çanak Kalesi",,tr,geographic
483473194,Çatal Höyük,Çatal Höyük,tr,geographic
483473194,Çatal Hüyük,Çatal Hüyük,tr,geographic
912936,"Çušā, Husha",,peo,geographic
108970,Étaples,,,geographic
109153,Évreux,,,geographic
736963,ínbw hd,,,geographic
197130,Óbuda,,,geographic
211425280,"Ābādān, Abadan",,fa,geographic
831377672,"Ādīnapūr, Adinapur, Adina Pour",,ps,geographic
874298,"Āmid, Amid",,arb,geographic
59705,Ārjunāyanas,,,geographic
59885,"Čaman Hezārī, Caman Hezari, Chaman Hezari, Caman-Hazuri",,fa,geographic
459393126,Čoġa Zanbil,,,geographic
459393126,"Čoġā Zanbīl, Chogha Zanbil, Tchoga Zanbil, Shugha Zanbil, Tchogha Zanbil, Chaqa-ye Zanbil, Choqay Zanbil, Choqa Zanbil, Chowghar Zanbil",,fa,geographic
746700,"Ēla, Ela, Eyla",,ar,geographic
912936,"Ērān-ḫuarrah-Šāhpuhr, Eran-khuarrah-Shahpuhr, Eran-Xwarreh-Shabuhr",,xmn,geographic
894082,"Ġaibat al-Mahdī, Ghaibat al-Mahdi, Ghaibat el-Mahdi",,arb,geographic
59694,"Ġazna, Ghazna",,arb,geographic
59694,Ġazni,,,geographic
59694,"Ġaznī, Ghazni",,fa,geographic
59694,"Ġaznīn, Ghaznin",,fa,geographic
687902,"Ġazza, Gazah, Ghazza, Ghazah, Gazzat",,arb,geographic
687902,Ġazzat,,,geographic
599986393,Ġeitārie,,,geographic
75740664,Ħaġar Qim,Ħaġar Qim,maltese,geographic
687928,"Īliyā, Īliyāʾ, Īlyāʾ, Ilya', Ilya, Iliya, Iliya'",,arb,geographic
687928,"Īliyāʾ, Iliya', Iliya, Iliya, Iliya",,hbo,geographic
912936,"Īrānḫurra-Sābūr, Irankhurra-Sabur",,arb,geographic
894008,"Ītu, Itu, Idu",,akk,geographic
735896020,"Īwān Kisrā, Iwan Kisra, Iwan Kesra",,arb,geographic
727117,"Ōn, On",,cop,geographic
894178,Ōpis,,grc,geographic
894056,"Ōpis, Opis",,grc,geographic
560230,Ṓgylos,Ὤγυλος,grc,geographic
60048,Śibipura,,,geographic
727192,śnw,,egy,geographic
60067,Śrāvastī,,,geographic
60071,Śuńgas,,,geographic
678106,"Ša imērīšu, Sha imerishu",,baby,geographic
821129014,"Šaduppûm, Shaduppum",,akk,geographic
874699,"Šah Sinǧar, Shah Sinjar",,ota,geographic
60476,"Šahr-e Ġolġole, Shar-i-Gholghola, Shahr-e Gholghole",,fa,geographic
894082,"Šaiḫ Walī, Shaikh Wali, Shaykh Wali, Sheikh Wali, Sheykh Wali",,arb,geographic
874771,"Šamiramakert, Shamiramakert",,hy,geographic
658587,"Šamošat, Shamoshat",,syr,geographic
629075,"Šamuḫa, Samuha, Shamukha",,akk,geographic
629075,"Šanaḫwita, Sanahwita, Shanakhwita, Sanachwitta",,hit,geographic
511406,"Šaḫirija, Shakhiriya, Šaḫiriya",,hit,geographic
912964,"Šaṭṭ, Shatt",,arb,geographic
912964,"Šaṭṭ, Shatt",,ota,geographic
736948,"šdt, Shedyet",,egy,geographic
756593,"Šiautu, Shiautu",,akk,geographic
874699,"Šingar, Shingar, Šngar",,hy,geographic
678404,Šiqma,,,geographic
678404,"Šiqmȧ, Shiqma",,hbo,geographic
874699,Šngar,,,geographic
727117,šnḏt,,egy,geographic
326150788,Šurupak,,,geographic
326150788,"Šuruppak, Shuruppak, Shurupak, Shuruppag",,akk,geographic
459393126,Šuġā Zanbīl,,,geographic
912936,Šuš,,,geographic
912936,"Šuša, Shusha",,elx,geographic
912936,"Šušan, Shushan, Schuschan",,akk,geographic
912936,"Šuši, Shushi",,akk,geographic
912936,"Šušim, Shushim",,akk,geographic
912936,"Šušina, Shushina",,arb,geographic
912941,Šuštar,,,geographic
912941,Šušter,,,geographic
912936,Šušîm,,,geographic
893964,"Šušān, Shushan",,arc,geographic
912936,"šwšn, šwš",,arc,geographic
678106,Šām,,,geographic
903064,"Šāpūrḫvāst, Shapurkhvast, Shapur Khwast",,fa,geographic
894082,"Šāriʿ Abī Aḥmad, Shari' Abi Ahmad",,arb,geographic
894082,"Šāriʿ al-Askar, Shari' al-Askar, Shari' el-Askar",,arb,geographic
894082,"Šāriʿ al-Aʿẓam, Shari' al-A'zam, Shari' el-A'zam",,arb,geographic
894082,Šāriʿ al-Hair al-Awwal,,,geographic
894082,"Šāriʿ al-Ḥair al-Awwal, Shari' al-Hair al-Awwal, Shari' al-Hayr al-Awwal, Shari' el-Heir el-Awwal, Shari' el-Heyr el-Awwal",,,geographic
894082,"Šāriʿ al-Ḥair al-Ǧadīd, Shari' el-Heyr el-Jedid, Shari' al-Hair al-Jadid, Shari' al-Hayr al-Jadid, Shari' el-Heir el-Jedid",,arb,geographic
894082,"Šāriʿ as-Sarīǧa, Shari' as-Sarija, Shari' as-Sarijah, Shari' al-Sarija, Shari' al-Sarijah, Shari' es-Sarije, Shari' es-Sarijeh, Shari' el-Sarije, Shari' el-Sarijeh",,arb,geographic
894082,"Šāriʿ Barġamiš, Shari' Barghamish",,arb,geographic
894082,"Šāriʿ Baġdād, Shari' Baghdad",,arb,geographic
197113,Ščitarjevo,"Ščitarjevo, Šćitarjevo",hr,geographic
922706,"Šīrāz, Shiraz",,arb,geographic
922706,"Šīrāz, Shiraz",,fa,geographic
912941,"Šōstar, Shostar",,xmn,geographic
912936,"Šūs, Shus",,xmn,geographic
912936,"Šūš, Shush, Shoosh, Schusch",,arb,geographic
912936,"Šūš, Shush, Shoosh, Schusch",,fa,geographic
912941,"Šūštar, Shushtar, Shustar, Shooshtar, Sostar, Shushter",,fa,geographic
912985,"Ūr, Ur",,arb,geographic
902990,Ǧaiy,,,geographic
831377672,Ǧalalābāb,,,geographic
831377672,Ǧalāl-Ābād,,,geographic
831377672,"Ǧalālkōṯ, Jalalkot",,ps,geographic
831377672,"Ǧalālābād, Jalalabad",,fa,geographic
831377672,"Ǧalālābād, Jalalabad, Jalal-Abad, Jelalabad",,fa,geographic
902990,"Ǧayy, Jayy, Gayy, Ǧaiy, Jaiy, Gaiy",,arb,geographic
786021,"Ǧazīrat Aswān, Jazirat Aswan, Jezirat Aswan, Aswan Island",,arb,geographic
831377672,Ǧelālābād,,,geographic
97875560,"Ǧidda, Jidda, Jiddah, Jedda, Jeddah, Jadda, Jaddah, Djidda, Djiddah",,arb,geographic
668216,Ǧubail,,,geographic
668216,"Ǧubail, Jubail, Jubeil, Jubayl, Jubeyl, Jubiyl",,arb,geographic
668216,"Ǧubēl, Jubel, Jbeil",,ar,geographic
44626252,Ǧōḫā,,,geographic
44626252,"Ǧūḫā, Jukha, Jokha",,arb,geographic
668182,ʾ-m-t,,egy,geographic
648548,ʾdn,,cana,geographic
599612,ʾfss,,arc,geographic
727117,ʾn,,arc,geographic
874341,ʾrbl,,arc,geographic
912986,ʾrk,,arc,geographic
687839,ʾśqln,,cana,geographic
211425280,ʿAbādān,,,geographic
211425280,"ʿAbbādān, 'Abadan, Abbadan, 'Abbadan, Abadan",,arb,geographic
39269,"ʿAdan, Adan, Aden",,arb,geographic
638778,"ʿAdāliya, Adaliya",,arb,geographic
300354629,"ʿAfak, Afak",,arb,geographic
641191181,ʿAfulȧ ʿIr Yizrǝʾel,,,geographic
641191181,"ʿAfūla, 'Afula, Afula, 'Affula, Affula, al-'Affula, al-'Affulah, el-Affule, el-Affuleh",,arb,geographic
687917,"ʿAin as-Sulṭān, Ain as-Sultan, Ein as-Sultan, Ein es-Sultan, Ain al-Sultan, Ein el-Sultan, Ain Sultan",,arb,geographic
874306,"ʿAin Sīnū, 'Ain Sinu, Ain Sinu, Ayn Sinu, Ein Sinu, Eyn Sinu",,arb,geographic
727117,"ʿAin Šams, Ein Shams, Ain Shams, Ayn Shams, Eyn Shams",,arb,geographic
534964140,ʿAin Ṭāb,,,geographic
534964140,ʿAintāb,,,geographic
534964140,"ʿAinṭāb, Aintab, 'Aintab, 'Ain Tab, Ain Tab, Ayntab, 'Ayntab",,arb,geographic
678010,ʿAkka,,,geographic
678010,"ʿAkko, Akko, Acco",,hbo,geographic
678010,"ʿAkko, Akko, Acco",,heb,geographic
678010,"ʿAkkā, Akka",,arb,geographic
697728,ʿAmman,,,geographic
697728,"ʿAmmān, Amman",,arb,geographic
534964140,ʿAnṭāb,,,geographic
687839,"ʿAsqalān, 'Asqalan, Asqalan, 'Asqelan, Asqelan",,arb,geographic
534964140,"ʿAyntab, Ayntab, 'Ayntab",,ota,geographic
687902,ʿAzza,,,geographic
687902,"ʿAzzȧ, Azza",,hbo,geographic
687902,"ʿAzzȧ, Azza",,hbo,geographic
534964140,ʿAıntāb,,,geographic
874306,"ʿEn Sīnū, 'En Sinu",,akk,geographic
746700,"ʿEṣyon Geber, Esyon Geber, Etzyon Gever",,hbo,geographic
746700,"ʿEṣyon Gever, Esyon Gever, Ezion Geber",,heb,geographic
688016,ʿngrn,,egy,geographic
736963,"ʿnḫ-tꜣwj, ʿnḫ-t3wj, Ankh-Tawy",,egy,geographic
641191181,"ʿĂfulȧ ʿIr Yizrǝʾel, 'Afula 'Ir Yizra'el, Afula Ir Yizra'el, Afula Ir Yizrael",,heb,geographic
641191181,"ʿĂfulȧ, 'Afula, Afula",,heb,geographic
727117,"ʿĒn Šams, En Shams",,ar,geographic
874467,"Երզինկա, Erzinka, Erzinkan",,hy,geographic
727117,ḏdjt,,egy,geographic
668182,Ḣamāh,,,geographic
786084,"Ḥagar Isnā, Hagar Isna, Hagir Esna, Hagar Esna",,ar,geographic
678404,"Ḥaifā 1, Haifa 1",,arb,geographic
678404,"Ḥaifā 2, Haifa 2",,arb,geographic
678404,"Ḥaifā 3, Haifa 3",,arb,geographic
678404,"Ḥaifā l-ʿAtīqa, Haifa l-'Atiqa, Haifa l-Atiqa, Haifa al-'Atiqa, Haifa al-Atiqa, Haifa al-'Atiqah, Haifa al-Atiqah, Haifa l-'Atiqah, Haifa l-Atiqah, Haifa el-'Atiqa, Haifa el-Atiqa, Haifa el-'Atiqah, Haifa el-Atiqah",,arb,geographic
678404,"Ḥaifā, Haifa, Hayfa",,arb,geographic
658409,"Ḥalab, Halab, (Ḫalab)",,arb,geographic
658409,"Ḥalab, Halab, (Ḫalab)",,ota,geographic
668182,Ḥama,,,geographic
903021,"Ḥamdan, Hamdan",,syr,geographic
668182,Ḥamā,,,geographic
668182,"Ḥamāh, Hamah, Hama",,arb,geographic
786084,"Ḥaǧar Isnā, Hajar Isna",,arb,geographic
464208935,"Ḥaǧr, Hajr",,arb,geographic
434655355,Ḥilla,,,geographic
668261,Ḥims,,,geographic
668261,"Ḥimṣ, Hims, Homs",,arb,geographic
668261,Ḥiṃs,,,geographic
211425277,"Ḥiṭṭīn, Hittin, Hattin",,arb,geographic
668182,ḥmt,,cana,geographic
894082,"Ḥuṣn al-Qādisīya, Husn al-Qadisiya, Husn al-Qadisiyah, Husn al-Qadisiyya, Husn al-Qadisiyyah, Husn el-Qadisiye, Husn el-Qadisiyeh, Husn el-Qadisiyye, Husn el-Qadisiyyeh",,arb,geographic
727078,"ḥwt (tꜣ) ḥrj-jb, ḥwt ḥrj-jb, ḥwt tꜣ ḥrj-jb, Hwt-hery-ib, Het-ta-herieb, Het-ta-heri-ib, Hout-hery-ib, Hut-heri-ib, Hut-ta-heri-ib",,egy,geographic
786017,"ḥwt Ptḥwꜣst(j), ḥwt Ptḥwꜣst, ḥwt Ptḥwꜣstj, ḥwt Ptḥw3stj, ḥwt Ptḥw3st",,egy,geographic
736963,"ḥwt-kꜣ-Ptḥ, Hut-ka-Ptah, Hout-ka-Ptah, ḥwt-k3-Ptḥ",,egy,geographic
786017,"ḥwt-nṯr nt Jmn-(Rʿ), ḥwt-nṯr nt Jmn, ḥwt-nṯr nt Jmn-Rʿ",,egy,geographic
786017,"ḥwt-nṯrn Ḫnsw (mwꜣst), ḥwt-nṯrn Ḫnsw, ḥwt-nṯrn Ḫnsw mwꜣst",,egy,geographic
120469588,"Ḥāʾil I, Ha'il I, Hail I",,arb,geographic
120469588,"Ḥāʾil II, Ha'il II, Hail II",,arb,geographic
120469588,"Ḥāʾil, Ha'il, Hail, Ha'yel, Hayil",,arb,geographic
894082,"Ḥāʾir al-Ḥair, Ha'ir al-Hair, Ha'ir al-Hayr, Ha'ir el-Heir, Ha'ir el-Heyr",,arb,geographic
668261,"Ḥămȧt Ṣobȧ, Hamat Soba",,hbo,geographic
668182,"Ḥămȧt, Hamat",,hbo,geographic
678404,"Ḥēfā l-ʿAtīqa, Hefa l-'Atiqa, Hefa al-'Atiqa, Hefa el-'Atiqa, Hefa l-Atiqa, Hefa al-Atiqa, Hefa el-Atiqa, Hefa l-'Atiqah, Hefa al-'Atiqah, Hefa el-'Atiqah, Hefa l-Atiqah, Hefa al-Atiqah, Hefa el-Atiqah",,ar,geographic
678404,"Ḥēfā, Hefa",,ar,geographic
678059,"Ḥȯrbat Beter, Horbat Beter",,hbo,geographic
678404,Ḥẹfa,,,geographic
678404,"Ḥẹfȧ, Hefa, Haifa",,heb,geographic
893928,"Ḫabur, Khabur",,akk,geographic
893928,Ḫabūr,,,geographic
211425278,"Ḫabūr, Khabur, Khabir",,,geographic
490043590,"Ḫafāǧa (Hügel B), Khafaja (Mound B), Khafajah (Mound B), Khafaje (Mound B), Khafajeh (Mound B)",,arb,geographic
490043590,"Ḫafāǧa, Khafaja, Khafaje, Khafajah, Khafajeh, Khafaji",,arb,geographic
678404,Ḫaifa,,,geographic
658409,Ḫalab,,,geographic
658409,"Ḫalman, Halman, Khalman",,akk,geographic
658409,"Ḫalpa, Khalpa, Halpa",,akk,geographic
668182,"Ḫamat, Hamat, Khamat",,akk,geographic
668182,"Ḫamata, Hamata, Khamata",,asyr,geographic
641191178,Ḫanigalbat,,akk,geographic
831377670,"Ḫanigalbat, Khanigalbat, Hanigalbat, Ḫani-Rabbat, Khani-Rabbat",,akk,geographic
641191178,"Ḫanikalbat, Khanikalbat",,xhu,geographic
857185,"Ḫarzantī, Kharzanti",,arb,geographic
727078,"Ḫatḫariba, Khatkhariba, Ḫatḫriba, Khatkhriba",,akk,geographic
687902,"Ḫazatu, Khazatu, Hazatu",,akk,geographic
687902,"Ḫazzatu, Hazzatu, Khazzatu",,asyr,geographic
687902,"Ḫazzatu, Hazzatu, Khazzatu",,baby,geographic
658587,"Ḫaḫḫu, Khakkhu",,hit,geographic
658520,"Ḫaḫḫum, Khakkhum",,akk,geographic
641191183,"Ḫinis, Khinis, Khinnis, Khinnes, Hinnes, Khuns, Khenis, Chinnis, Khanas",,arb,geographic
510671523,"Ḫirbat Irbīd, Khirbat Irbid, Khirbet Irbid",,arb,geographic
510671523,"Ḫirbat Irbīl, Khirbat Irbil, Khirbet Irbil",,arb,geographic
678404,"Ḫirbat Kafr as-Samīr, Khirbat Kafr as-Samir, Khirbat Kafr al-Samir, Khirbet Kafr es-Samir, Khirbet Kafr el-Samir",,arb,geographic
687839,"Ḫirbat Miǧdalit, Khirbat Mijdalit, Ḫirbat Muǧēdilāt, Khirbat Mujedilat",,arb,geographic
687839,Ḫirbat Muǧēdilāt,,,geographic
874306,"Ḫirbat ʿAin Sīnū, Khirbat 'Ain Sinu, Khirbat Ain Sinu, Khirbat Ayn Sinu, Khirbet Ein Sinu, Khirbet Eyn Sinu",,arb,geographic
874306,"Ḫirbat ʿĒn Sīnū, Khirbat 'En Sinu, Khirbat En Sinu, Khirbet 'En Sinu",,ar,geographic
903064,Ḫorram Ābād,,,geographic
903064,Ḫorram-Ābād,,,geographic
903064,"Ḫorramābād, Khorramabad, Khorram Abad, Khurramabad, Khoramabad, Khur Ramabad",,fa,geographic
874458,"Ḫorsābād, Khorsabad",,ku,geographic
786017,"Ḫpr-kꜣ-Rʿswt-ḏfꜣw, Ḫpr-k3-Rʿswt-ḏf3w",,egy,geographic
786017,"Ḫpr-kꜣ-Rʿḫnttjpt-swt, Ḫpr-k3-Rʿḫnttjpt-swt",,egy,geographic
641191183,"Ḫunusa, Khunusa",,akk,geographic
894028,"Ḫursagkalama, Khursagkalama",,akk,geographic
893928,Ḫābūr,,,geographic
893928,Ḫābūr,,,geographic
893928,Ḫābūr,,,geographic
857185,Ḫārzantī,,,geographic
769548551,Ḳalʿe-i Sultaniye,,,geographic
769548551,Ḳalʿe-i Sulṭaniye,,,geographic
769548551,Ḳalʿe-i Sulṭānīye,,,geographic
874298,"Ḳara Amid, Kara Amid",,ota,geographic
965870114,"Ḳarş, Kars, Karsh, K'arsh",,ka,geographic
658569,"Ḳarṣ Marʿaš, Kars Mar'ash, Qars Mar'ash, Kars Marash, Qars Marash",,ota,geographic
658569,"Ḳarṣ Ẕū l-Qādirīye, Kars Zu l-Qadiriye, Kars Zul-Qadiriye, Kars Zulqadiriye, Qars Zu l-Qadiriye, Qars Zul-Qadiriye, Qars Zulqadiriye, Kars Dhu l-Qadiriye, Kars Dhul-Qadiriye, Kars Dhulqadiriye, Qars Dhu l-Qadiriye, Qars Dhul-Qadiriye, Qars Dhulqadiriye, Kars Zu al-Qadiriye, Qars Zu al-Qadiriye, Kars Dhu al-Qadiriye, Qars Dhu al-Qadiriye, Kars-ı Zulkadriye",,ota,geographic
965870114,"Ḳarṣ, Kars, Qars",,ota,geographic
658569,"Ḳarṣ, Qars, Kars",,ota,geographic
844974,"Ḳasṭamoni, Qastamoni",,ota,geographic
844974,"Ḳasṭamonu, Qastamonu",,ota,geographic
844974,Ḳasṭamonı,,,geographic
629035,Ḳayṣeriye,,None,geographic
648647,"Ḳonya, Konya, Qonya",,ota,geographic
77402394,"Ḳusṭanṭiniye, Kustantiniye, Qustantiniye",,ota,geographic
857148,"Ḳızıl Irmaḳ, Qizil Irmaq, Kizil Irmak",,ota,geographic
29652,Ṃakka,,,geographic
678393,Ṣaida,,,geographic
678393,Ṣaidā,,,geographic
678393,"Ṣaidā, Saida, Sayda",,arb,geographic
678404,"Ṣalmonȧ, Salmona",,hbo,geographic
658587,"Ṣamsat, Samsat",,ota,geographic
857024,"Ṣamsun, Samsun",,ota,geographic
658587,"Ṣamṣat, Samsat",,ota,geographic
857024,Ṣamṣūn,,,geographic
104811110,"Ṣanʿāʾ, San'a, San'a', Sanaa, Sanaa, Sana'a, Sana",,arb,geographic
550867,"Ṣart, Sart",,ota,geographic
678065,"Ṣaydȧn, Saydan, Saydȧn",,hbo,geographic
282851782,"Ṣaʿda, Sa'da, Sa'dah, Saada, Saadah, Sa'ada, Sa'adah",,arb,geographic
678393,ṣdn,,cana,geographic
678393,ṣdn,,phn,geographic
678393,"Ṣidon, Sidon",,hbo,geographic
678393,"Ṣidon, Sidon",,hbo,geographic
678393,"Ṣidunu, Sidunu",,akk,geographic
678393,Ṣidūnu,,,geographic
668261,"Ṣobȧ, Soba",,hbo,geographic
678437,"Ṣor, Sor",,hbo,geographic
678437,"Ṣor, Sor",,hbo,geographic
678437,"Ṣurru, Surru",,akk,geographic
678437,"Ṣuru, Suru",,asyr,geographic
629075,"Ṣāriḫa, Sariha, Sarikha",,arb,geographic
678393,"Ṣīdūnu, Sidunu",,asyr,geographic
857321,"Ṣīnūb, Sinub",,arb,geographic
678437,"Ṣūr, Sur, Sour",,arb,geographic
678437,"Ṣūru, Suru",,akk,geographic
648789,"Ṭarsus, Tarsus",,ota,geographic
648789,"Ṭarsūs, Tarsus",,arb,geographic
668394,Ṭarāblus,,,geographic
668394,"Ṭarābulus aš-Šām, Tarabulus ash-Sham, Tarabulus esh-Sham, Tarabulus al-Sham, Tarabulus el-Sham, Tarablus ash-Sham, Tarablus esh-Sham, Tarablus al-Sham, Tarablus el-Sham",,arb,geographic
668394,"Ṭarābulus, Tarabulus",,ar,geographic
668394,"Ṭarābulus, Tarabulus, Tarablus",,arb,geographic
648801,"Ṭavāna, Tavana",,fa,geographic
430344981,"Ṭawrēš, Tawresh",,xmn,geographic
863903,Ṭbilisi,,,geographic
863903,Ṭbilisi,,,geographic
599986393,"Ṭehrān, Tehran",,fa,geographic
464208933,Ṭel Aviv-Yȧfo,,,geographic
687931,Ṭel Aviv-Yȧfo,,,geographic
863903,Ṭp̣łis,,,geographic
863903,Ṭp̣łis,,,geographic
857359,"Ṭrabzon, Trabzon, Tara Bozan",,ota,geographic
857359,Ṭrabīzonṭā,,,geographic
668394,"Ṭrāblus, Trablus",,arb,geographic
894099,"Ṭrīhān, Trihan",,syr,geographic
648801,"Ṭuwāna, Tuwana",,arb,geographic
893976,"Ṭāq-e Kesrā, Taq-e Kesra, Taq-e Kisra, Taq-i Kisra, Tagh-e Kasra, Tagh-i Kasra, Taq-i Khusrau",,fa,geographic
893976,Ṭāq-e Kisrā,,,geographic
